,date,user,source,tweet,location,like_count,retweet_count
9709,2022-11-28 21:44:43+00:00,EXCELLENTjp,Twitter for Android,"@dejyadehun @ruffydfire Someone is doing his job as a journalist by reporting bad thing and you are calling it unprofessional. This country is full of criminals that being sane seems foolish, no wonder every greedy politicians are insulting @PeterObi",Ogidi ,6,0
9710,2022-11-28 21:44:26+00:00,badboyv__,Twitter for iPhone,@edetwillie @PeterObi @AAdeleke_01 I can’t see yours ?  What Village are you son ?,Somewhere in the world ,5,1
9711,2022-11-28 21:44:04+00:00,QueenTheLaw,Twitter Web App,"@destroyer_myth @PeterObi Get out of here, bot!",,7,1
9712,2022-11-28 21:43:57+00:00,NwaNnachi1,Twitter for Android,@focussunkamm @DaddyKendrick_ @JosephOnuorah @zbnfam @PeterObi @officialABAT @atiku It's amazing what goes on in your heads.,,0,0
9713,2022-11-28 21:43:49+00:00,MercyAgera,Twitter for Android,@PeterObi @AAdeleke_01 https://t.co/rq51NMHMmJ,Nigeria,77,34
9714,2022-11-28 21:43:42+00:00,Sirwizzy555,Twitter for iPhone,@PeterObi @AdaOgeneUkpor @AAdeleke_01 It’s POssible,,1,0
9715,2022-11-28 21:43:36+00:00,MaouzConcept,Twitter for Android,@PeterObi @AAdeleke_01 You're next in line for a miracle,,1,0
9716,2022-11-28 21:43:34+00:00,Chukwuemekanela,Twitter for Android,@ShakaofBenue @NajeemAdeniyi1 @Mr_JAGs @PeterObi You mean this same Atiku that doesn't believe in PDP and Nigeria. https://t.co/WiPKeTsnJK,,1,0
9717,2022-11-28 21:43:29+00:00,Josiahidam,Twitter for Android,"@PeterObi @AAdeleke_01 001
President Peter Obi.

Your style of politics is definitely going to be a learning curve for many patriotic Leaders that will spring forth in this country.

Always solidly behind you &amp; never relenting in our support cos we know that your victory at the polls is 4 a beta Naija. https://t.co/u4KiyFm0OK",locate me if you can😊,315,60
9718,2022-11-28 21:43:25+00:00,Ifeanyichukwumm,Twitter for iPhone,"@PeterObi You are a leader sir, May God continue to protect you for us, we know your value, you have to dig before you can get gold.",,1,0
9719,2022-11-28 21:43:23+00:00,Ag_Timmey,Twitter for Android,@Vanilla12069 Honestly. I was lamenting tonight and telling my mum so the ₦70 bread we use to eat and bellefull is no more🥲. How can we convince ourselves that sachet water was once ₦5. Cause even ₦5 doesn't have value anymore #ObiDatti2023 #StandUpNigeria.,Stamford Bridge 😎💙,1,0
9720,2022-11-28 21:43:06+00:00,mathias_ajaba,Twitter for Android,@PeterObi @AAdeleke_01 My incoming president. E de pain them as e de sweet us. A new Nigeria is possible @PeterObi,,3,0
9721,2022-11-28 21:43:05+00:00,elijaholadayomi,Twitter for Android,@PeterObi @AAdeleke_01 Only people with good intentions for Nigeria will vote @PeterObi,"Ilorin, Nigeria",0,0
9722,2022-11-28 21:42:59+00:00,IamTheIroko,Twitter for Android,@PeterObi @AAdeleke_01 Mr President,,0,0
9723,2022-11-28 21:42:58+00:00,diplosoft,Twitter for Android,"@UdehChibuzo @harbaba350 @PeterObi So tea of u to sit behind your keyboard crying,  let's do something about it. 

Step 1 is get a referendum into that constitution. And the only person who is a big advocate of that is Sowore. But if u think insulting everyone is what will get you Biafra, then u are unserious",Nigeria,1,0
9724,2022-11-28 21:42:49+00:00,ObinnaNzewi,Twitter for Android,@PeterObi @AAdeleke_01 Greetings Mr president 🙏🙏🙏,"New York, NY",0,0
9725,2022-11-28 21:42:43+00:00,_praiseking,Twitter for Android,"@U_Rochas @PeterObi I was expecting to see a sensible article but it's from Nairaland of all places.
You, and the criminal on your dp are mad.",Nigeria,2,1
9726,2022-11-28 21:42:36+00:00,PeterObi_Radio,Twitter for Android,"Power-drunk First Lady, Aisha Buhari Orders @PoliceNG Inspector-General To Charge Nigerian Student To Court Over Twitter Post | Sahara Reporters https://t.co/GdA5XVIuNz https://t.co/hNCX5PVivH",,17,10
9727,2022-11-28 21:42:31+00:00,UdehChibuzo,Twitter for Android,"@diplosoft @harbaba350 @PeterObi And so your Sowore is in the farms with Britain/Fulani in so much he's proposing to lead their Nigeria ___
You myopic people don't even want to appreciate how deep and poorly your future is messed up fighting to serve Britain in your father's house!!
Am ashamed of you all",,0,0
9728,2022-11-28 21:42:30+00:00,Josegram93,Twitter for Android,@Folypop1 @Olazzylegendary @PoojaMedia @PeterObi 😆😕😆,lagos,0,0
9729,2022-11-28 21:42:30+00:00,Adaobi_ij,Twitter Web App,@PeterObi @AAdeleke_01 He will congratulate you too next year,"Lagos, Nigeria",1,0
9730,2022-11-28 21:42:25+00:00,younodvibes,Twitter for Android,@princeolaolatu1 @horlharHamzat @von_Bismack @PeterObi Your people under 8 years 3 billion dollars don go https://t.co/XCbKaRTori,Konohagakure,0,0
9731,2022-11-28 21:42:21+00:00,ObinnaNzewi,Twitter for Android,@influensir_ @PeterObi @AAdeleke_01 @ObinnaNzewi,"New York, NY",0,0
9732,2022-11-28 21:42:11+00:00,Ade_Fury,Twitter for Android,@PeterObi @AAdeleke_01 My President has spoken. 🙌🏽,Earth,0,0
9733,2022-11-28 21:42:11+00:00,deantoff411,Twitter for Android,"@Sisso_quam @dmightyangel @PeterObi https://t.co/y4SKhhRRMN

Oya, go scout for social media president.",,0,0
9734,2022-11-28 21:42:02+00:00,AyodejiNelson2,Twitter for Android,@IfeanyiAninwao1 @PeterObi @AAdeleke_01 Amen 🙏,🌎 ,0,0
9735,2022-11-28 21:41:58+00:00,emmy4life02,Twitter for Android,"@PeterObi @AAdeleke_01 Me i no follow you congratulate em💯.  Nothing concern me &amp; anything way get to do with PDP &amp; APC. I distance myself from this congratulation😎. Mean while make i dey street the tackle Mikano &amp; Agbado boyz, no peace for them on this bird app👌.",KSA,32,0
